transaction_id,device_id,employee_id,checkout_timestamp,return_timestamp,checkout_duration_hours,checkout_date,checkout_month,turnaround_hours
TX002472,DEV0124,EMP0399,2025-05-09 08:24:00,2025-05-14 13:53:51.481291820,125.49763369217223,2025-05-09,2025-05,737.2537021201352
TX003626,DEV0124,EMP0286,2025-05-18 16:53:00,2025-06-04 04:35:06.015408739,395.70167094687196,2025-05-18,2025-05,98.9856996411611
TX006517,DEV0124,EMP0416,2025-06-23 08:37:00,2025-07-12 21:13:41.736380111,468.6115934389197,2025-06-23,2025-06,460.0316623864614
TX000935,DEV0124,EMP0073,2025-07-11 15:02:00,2025-08-08 17:54:10.721419858,674.8696448388494,2025-07-11,2025-07,
TX008573,DEV0124,EMP0340,2025-08-29 12:23:00,2025-08-30 13:32:21.119318872,25.155866477464446,2025-08-29,2025-08,498.48035516115056
TX007822,DEV0124,EMP0378,2025-09-05 10:03:00,2025-09-16 13:25:50.844670960,267.3807901863778,2025-09-05,2025-09,140.51080018920223
TX006239,DEV0124,EMP0276,2026-01-16 18:35:00,2026-02-06 16:14:30.545762404,501.65848493400114,2026-01-16,2026-01,2933.1525431469554
TX007380,DEV0124,EMP0219,2026-01-28 17:45:00,2026-02-21 04:55:46.712228510,563.1796422856972,2026-01-28,2026-01,
TX000301,DEV0124,EMP0314,2026-01-29 11:17:00,2026-02-13 07:44:20.993184265,356.4558314400736,2026-01-29,2026-01,
TX003154,DEV0124,EMP0204,2026-02-11 18:59:00,2026-02-15 02:51:16.911172307,79.87136421452972,2026-02-11,2026-02,
TX004252,DEV0124,EMP0036,2026-02-18 17:28:00,2026-02-23 11:58:17.145462386,114.50476262844056,2026-02-18,2026-02,
TX003521,DEV0124,EMP0028,2026-03-28 08:56:00,2026-03-30 02:11:34.280160782,41.259522266883884,2026-03-28,2026-03,788.9619040382262
TX002003,DEV0124,EMP0258,2026-03-29 13:57:00,2026-04-14 15:51:30.852316431,385.9085700878975,2026-03-29,2026-03,
TX004407,DEV0124,EMP0413,2026-05-29 10:24:00,2026-06-27 05:57:13.293406827,691.5536926130075,2026-05-29,2026-05,1074.5414299121026
TX003444,DEV0124,EMP0066,2026-06-16 10:45:00,2026-06-28 23:30:35.570062888,300.7598805730245,2026-06-16,2026-06,
TX005740,DEV0124,EMP0020,2026-07-15 17:22:00,2026-07-23 13:39:54.594510919,188.29849847525526,2026-07-15,2026-07,401.8567860936422
TX003923,DEV0125,EMP0161,2024-02-06 17:32:00,2024-02-12 20:32:57.122695065,147.01586741529582,2024-02-06,2024-02,
TX008226,DEV0125,EMP0255,2024-03-14 07:44:00,2024-03-19 06:59:17.496552569,119.25486015349138,2024-03-14,2024-03,731.1841325847041
TX000464,DEV0125,EMP0248,2024-03-14 15:40:00,2024-03-26 18:49:52.904247029,291.1646956241747,2024-03-14,2024-03,
TX008911,DEV0125,EMP0357,2024-03-28 07:42:00,2024-04-01 12:20:30.622593781,100.64183960938361,2024-03-28,2024-03,36.86863770915861
TX002847,DEV0125,EMP0209,2024-04-06 11:04:00,2024-04-12 04:37:38.598349383,137.5607217637175,2024-04-06,2024-04,118.72482705728306
TX000545,DEV0125,EMP0200,2024-05-25 08:20:00,2024-06-09 20:15:23.434438540,371.92317623292774,2024-05-25,2024-05,1035.705944902949
TX001068,DEV0125,EMP0163,2024-06-01 10:58:00,2024-06-06 02:59:48.955278064,112.03026535501778,2024-06-01,2024-06,
TX001912,DEV0125,EMP0249,2024-06-18 10:36:00,2024-07-23 13:37:20.796214350,843.0224433928751,2024-06-18,2024-06,206.34349043373888
TX007796,DEV0125,EMP0366,2024-09-17 11:22:00,2024-10-04 10:13:21.671251313,406.8560197920314,2024-09-17,2024-09,1341.7442232737917
TX002513,DEV0125,EMP0054,2024-10-06 17:30:00,2024-10-21 01:55:46.244590131,344.4295123861475,2024-10-06,2024-10,55.27731354130194
TX001647,DEV0125,EMP0048,2024-11-27 15:09:00,2024-12-04 07:35:37.198656293,160.4436662934147,2024-11-27,2024-11,901.2204876138525
TX002844,DEV0125,EMP0228,2025-04-01 07:29:00,2025-04-16 09:02:50.162953857,361.5639341538492,2025-04-01,2025-04,2831.8896670399185
TX008944,DEV0125,EMP0343,2025-05-19 17:55:00,2025-05-26 16:08:50.028037108,166.2305633436411,2025-05-19,2025-05,800.8693991794842
TX003295,DEV0125,EMP0220,2025-07-09 13:51:00,2025-07-27 17:03:23.622159589,435.206561710997,2025-07-09,2025-07,1053.7027699896921
TX006191,DEV0125,EMP0136,2025-08-15 17:05:00,2025-11-06 17:33:22.367170491,1992.472879769581,2025-08-15,2025-08,456.02677162233635
TX001946,DEV0125,EMP0100,2025-08-21 10:41:00,2025-08-28 21:07:17.311806109,178.4381421683636,2025-08-21,2025-08,
TX005459,DEV0125,EMP0199,2025-09-16 09:51:00,2025-09-19 21:10:45.820614361,83.32939461510027,2025-09-16,2025-09,
TX004404,DEV0125,EMP0254,2025-10-11 07:38:00,2025-10-18 00:02:11.464184956,160.40318449582114,2025-10-11,2025-10,
TX007402,DEV0125,EMP0162,2025-11-04 16:25:00,2025-11-12 01:48:40.356398620,177.3945434440611,2025-11-04,2025-11,
TX001386,DEV0125,EMP0269,2025-11-14 08:34:00,2025-11-23 02:37:51.653868148,210.06434829670778,2025-11-14,2025-11,54.755456555938885
TX001650,DEV0125,EMP0394,2025-12-06 10:38:00,2025-12-21 05:38:07.282240057,355.00202284446027,2025-12-06,2025-12,320.00231836995886
TX001761,DEV0125,EMP0380,2026-03-10 16:38:00,2026-04-03 08:34:18.633824079,567.9385093955775,2026-03-10,2026-03,1906.9979771555397
TX005400,DEV0125,EMP0329,2026-04-01 12:04:00,2026-04-29 13:10:55.425268911,673.1153959080308,2026-04-01,2026-04,
TX003571,DEV0125,EMP0013,2026-04-02 07:52:00,2026-04-07 03:51:28.502411029,115.99125066973028,2026-04-02,2026-04,
TX007030,DEV0125,EMP0296,2026-06-17 08:03:00,2026-06-29 23:35:42.795283309,303.5452209120303,2026-06-17,2026-06,1170.8679374253024
TX006730,DEV0125,EMP0398,2026-08-30 11:07:00,2026-09-10 22:53:56.594931811,275.7823874810586,2026-08-30,2026-08,1475.5214457546363
TX002763,DEV0126,EMP0213,2024-02-16 17:47:00,2024-02-23 23:20:23.283222131,173.55646756170304,2024-02-16,2024-02,
TX007525,DEV0126,EMP0133,2024-03-03 15:37:00,2024-03-17 10:00:27.775511607,330.3910487532242,2024-03-03,2024-03,208.2768657716303
TX002737,DEV0126,EMP0405,2024-03-07 12:25:00,2024-03-08 22:02:45.675631302,33.629354342028336,2024-03-07,2024-03,
TX006007,DEV0126,EMP0219,2024-05-01 12:26:00,2024-05-04 15:19:41.148179762,74.89476338326722,2024-05-01,2024-05,1082.4256179134425
TX001138,DEV0126,EMP0092,2024-05-25 12:21:00,2024-05-31 08:12:35.959585564,139.85998877376778,2024-05-25,2024-05,501.0219032833994
TX004388,DEV0126,EMP0283,2024-06-12 18:01:00,2024-06-16 22:39:08.115461240,100.63558762812222,2024-06-12,2024-06,297.8066778928989
TX000235,DEV0126,EMP0347,2024-06-18 07:03:00,2024-06-27 17:50:23.587650975,226.78988545860418,2024-06-18,2024-06,32.397745705211115
TX002342,DEV0126,EMP0320,2024-07-04 07:16:00,2024-07-12 08:40:46.894902892,193.41302636191443,2024-07-04,2024-07,157.4267812080625
TX005545,DEV0126,EMP0221,2024-07-14 18:02:00,2024-07-22 08:02:32.792576577,182.0091090490492,2024-07-14,2024-07,57.35364030475222
TX000711,DEV0126,EMP0046,2024-08-23 17:20:00,2024-08-31 05:54:56.278987050,180.58229971862502,2024-08-23,2024-08,777.2908909509508
TX005624,DEV0126,EMP0152,2024-08-28 07:06:00,2024-09-03 11:38:28.842646656,148.54134517962666,2024-08-28,2024-08,
TX005591,DEV0126,EMP0391,2024-09-10 12:37:00,2024-09-14 05:27:17.556110667,88.83821003074084,2024-09-10,2024-09,168.97532148704002
TX000770,DEV0126,EMP0185,2024-09-23 10:40:00,2024-09-24 21:36:11.393565651,34.93649821268083,2024-09-23,2024-09,221.21178996925917
TX003457,DEV0126,EMP0076,2024-11-01 09:39:00,2024-11-03 19:44:02.830052632,58.084119459064446,2024-11-01,2024-11,900.0468351206525
TX002930,DEV0126,EMP0213,2024-11-25 15:19:00,2024-11-30 09:42:32.397453848,114.39233262606888,2024-11-25,2024-11,523.5825472076023
TX004781,DEV0126,EMP0121,2025-02-20 08:44:00,2025-02-24 08:14:34.764203064,95.50965672307333,2025-02-20,2025-02,1967.0243340405978
TX006802,DEV0126,EMP0172,2025-02-26 16:04:00,2025-03-06 19:12:55.454648407,195.14873740233526,2025-02-26,2025-02,55.82367661026
TX002466,DEV0126,EMP0401,2025-03-16 15:26:00,2025-03-17 14:21:23.355343762,22.92315426215611,2025-03-16,2025-03,236.21792926433142
TX008681,DEV0126,EMP0369,2025-03-28 10:43:00,2025-04-04 23:33:46.309568887,180.8461971024686,2025-03-28,2025-03,260.36017907117724
TX002647,DEV0126,EMP0396,2025-04-30 11:58:00,2025-05-11 17:56:36.525759412,269.9768127109478,2025-04-30,2025-04,612.4038028975314
TX005708,DEV0126,EMP0226,2025-05-30 15:06:00,2025-06-06 06:48:05.269122255,159.70146364507085,2025-05-30,2025-05,453.1565206223856
TX001785,DEV0126,EMP0271,2025-07-08 13:30:00,2025-07-09 19:46:27.455047644,30.27429306879,2025-07-08,2025-07,774.6985363549292
TX000332,DEV0126,EMP0210,2025-11-17 14:04:00,2025-11-21 11:34:51.766162366,93.51437948954612,2025-11-17,2025-11,3138.2923735978766
TX004370,DEV0126,EMP0053,2026-01-03 14:08:00,2026-01-12 12:08:24.458143711,214.0067939288086,2026-01-03,2026-01,1034.5522871771204
TX001860,DEV0126,EMP0146,2026-01-11 13:23:00,2026-01-14 04:58:17.012445730,63.58805901270278,2026-01-11,2026-01,
TX000150,DEV0126,EMP0237,2026-02-23 11:53:00,2026-03-02 22:36:51.724928174,178.73103470227056,2026-02-23,2026-02,966.9119409872972
TX008669,DEV0126,EMP0046,2026-03-20 11:23:00,2026-03-21 08:15:31.168464560,20.87532457348889,2026-03-20,2026-03,420.76896529772944
TX005633,DEV0126,EMP0017,2026-05-03 15:04:00,2026-05-05 23:18:54.227390011,56.24839649722527,2026-05-03,2026-05,1038.8080087598444
TX000577,DEV0126,EMP0200,2026-07-20 14:52:00,2026-07-21 20:03:00.928305872,29.183591196075557,2026-07-20,2026-07,1815.5516035027747
TX003204,DEV0126,EMP0115,2026-07-26 16:06:00,2026-07-29 13:22:55.846846519,69.28217967958861,2026-07-26,2026-07,116.04974213725777
TX001509,DEV0126,EMP0153,2026-08-19 11:13:00,2026-08-22 03:07:10.302846264,63.90286190174,2026-08-19,2026-08,501.83448698707804
TX008519,DEV0127,EMP0228,2024-02-03 14:55:00,2024-02-07 03:34:12.366201825,84.65343505606249,2024-02-03,2024-02,
TX004131,DEV0127,EMP0418,2024-02-21 14:10:00,2024-03-01 21:31:30.068774399,223.35835243733305,2024-02-21,2024-02,346.5965649439375
TX004424,DEV0127,EMP0093,2024-03-17 15:12:00,2024-03-20 07:22:36.963409488,64.17693428041333,2024-03-17,2024-03,377.67498089600025
TX003130,DEV0127,EMP0254,2024-03-18 13:43:00,2024-03-21 00:25:09.883805391,58.7027455014975,2024-03-18,2024-03,
TX008058,DEV0127,EMP0157,2024-03-28 16:31:00,2024-04-12 06:33:23.918176971,350.0399772713808,2024-03-28,2024-03,184.09725449850248
TX002374,DEV0127,EMP0060,2024-04-18 18:57:00,2024-04-25 10:54:26.370575381,159.95732515982806,2024-04-18,2024-04,156.3933560619525
TX007171,DEV0127,EMP0182,2024-05-01 09:43:00,2024-05-11 10:27:06.003720336,240.73500103342667,2024-05-01,2024-05,142.80934150683862
TX007955,DEV0127,EMP0152,2024-05-08 08:55:00,2024-05-14 11:41:07.931060291,146.76886973896973,2024-05-08,2024-05,
TX007381,DEV0127,EMP0148,2024-05-23 09:13:00,2024-05-24 14:30:07.835645922,29.285509901645,2024-05-23,2024-05,213.53113026103028
TX005678,DEV0127,EMP0320,2024-06-11 18:18:00,2024-06-20 15:42:51.307801988,213.41425216721888,2024-06-11,2024-06,435.79782343168836
TX008510,DEV0127,EMP0318,2024-08-06 18:31:00,2024-08-11 04:45:14.347887098,106.23731885752721,2024-08-06,2024-08,1130.8024144994479
TX001424,DEV0127,EMP0319,2024-10-16 13:59:00,2024-10-22 16:41:09.200041063,146.70255556696196,2024-10-16,2024-10,1593.2293478091394
TX002689,DEV0127,EMP0321,2024-10-21 07:44:00,2024-11-02 03:17:00.864445738,283.55024012381614,2024-10-21,2024-10,
TX002541,DEV0127,EMP0202,2024-11-13 17:20:00,2024-11-21 10:40:36.812194658,185.34355894296056,2024-11-13,2024-11,278.0497598761839
TX007862,DEV0127,EMP0320,2024-12-09 07:09:00,2024-12-14 02:26:07.207350311,115.28533537508639,2024-12-09,2024-12,428.4731077237061
TX000827,DEV0127,EMP0356,2025-01-04 07:53:00,2025-01-07 12:58:49.555366851,77.09709871301416,2025-01-04,2025-01,509.4479979582469
TX001880,DEV0127,EMP0277,2025-01-14 09:49:00,2025-01-21 09:09:06.756786110,167.3352102183639,2025-01-14,2025-01,164.83623462031915
TX007387,DEV0127,EMP0251,2025-01-15 15:18:00,2025-01-17 03:48:49.748344992,36.51381898472,2025-01-15,2025-01,
TX000013,DEV0127,EMP0235,2025-04-01 18:57:00,2025-04-02 15:22:40.152932950,20.427820259152778,2025-04-01,2025-04,1689.7981231149695
TX007652,DEV0127,EMP0304,2025-06-15 16:08:00,2025-06-22 03:48:28.676487400,155.6746323576111,2025-06-15,2025-06,1776.7555130741805
TX003881,DEV0127,EMP0090,2025-08-31 17:50:00,2025-09-07 03:26:11.893404428,153.60330372345223,2025-08-31,2025-08,1694.0253676423888
TX003400,DEV0127,EMP0344,2025-09-15 13:28:00,2025-09-19 01:03:25.239510400,83.59034430844444,2025-09-15,2025-09,202.0300296098811
TX005003,DEV0127,EMP0396,2025-10-12 17:12:00,2025-10-23 00:55:28.597243214,247.72461034533723,2025-10-12,2025-10,568.142989024889
TX003072,DEV0127,EMP0071,2025-10-20 17:24:00,2025-10-28 00:30:39.353804874,175.110931612465,2025-10-20,2025-10,
TX006058,DEV0127,EMP0301,2026-01-28 16:05:00,2026-02-08 04:57:43.121898969,252.87864497193584,2026-01-28,2026-01,2223.572401720868
TX008856,DEV0127,EMP0416,2026-02-16 11:21:00,2026-02-18 05:16:01.228484549,41.91700791237472,2026-02-16,2026-02,198.3880216947308
TX006932,DEV0127,EMP0373,2026-03-12 09:51:00,2026-03-16 15:53:35.931434129,102.04331428725806,2026-03-12,2026-03,532.5829920876253
TX007436,DEV0127,EMP0111,2026-05-22 08:33:00,2026-05-27 18:36:10.540249450,130.05292784706944,2026-05-22,2026-05,1600.6566857127418
TX000768,DEV0127,EMP0294,2026-06-06 14:50:00,2026-06-13 03:12:40.217245426,156.37783812372945,2026-06-06,2026-06,236.2304054862639
TX001276,DEV0127,EMP0035,2026-06-12 17:21:00,2026-06-20 00:42:07.502263257,175.35208396201585,2026-06-12,2026-06,
TX006747,DEV0127,EMP0021,2026-06-15 14:45:00,2026-06-17 14:37:29.852528704,47.87495903575111,2026-06-15,2026-06,
TX002840,DEV0127,EMP0298,2026-07-07 07:56:00,2026-07-11 16:52:47.415689214,104.946504358115,2026-07-07,2026-07,415.23124937131746
TX008784,DEV0127,EMP0236,2026-08-13 15:38:00,2026-08-21 18:11:22.923349182,194.556367596995,2026-08-13,2026-08,790.7534956418849
TX006098,DEV0128,EMP0155,2024-04-04 16:32:00,2024-04-05 06:21:36.355990359,13.8267655528775,2024-04-04,2024-04,
TX003639,DEV0128,EMP0373,2024-04-17 14:48:00,2024-04-20 03:26:23.205266864,60.639779240795555,2024-04-17,2024-04,296.4399011137891
TX003834,DEV0128,EMP0018,2024-04-20 13:13:00,2024-04-23 19:36:20.939609880,78.38914989163332,2024-04-20,2024-04,9.776887425871111
TX000370,DEV0128,EMP0335,2024-05-28 11:09:00,2024-05-29 21:41:07.438331221,34.53539953645028,2024-05-28,2024-05,831.5441834416999
TX007846,DEV0128,EMP0217,2024-09-22 12:35:00,2024-09-23 15:31:37.024219000,26.94361783861111,2024-09-22,2024-09,2774.897933796883
TX007681,DEV0128,EMP0006,2024-10-04 10:27:00,2024-10-11 10:19:22.951589277,167.8730421081325,2024-10-04,2024-10,258.9230488280555
TX007214,DEV0128,EMP0157,2024-11-23 10:42:00,2024-11-26 07:44:31.125406073,69.04197927946473,2024-11-23,2024-11,1032.3769578918675
TX000263,DEV0128,EMP0126,2024-12-13 13:33:00,2024-12-21 04:32:37.198198863,182.99366616635083,2024-12-13,2024-12,413.8080207205353
TX003153,DEV0128,EMP0320,2024-12-31 14:59:00,2025-01-04 11:34:40.229071609,92.59450807544694,2024-12-31,2024-12,250.4396671669825
TX002455,DEV0128,EMP0175,2025-01-15 14:56:00,2025-01-17 14:47:21.286900347,47.85591302787417,2025-01-15,2025-01,267.35549192455306
TX001086,DEV0128,EMP0054,2025-07-05 10:06:00,2025-07-08 19:42:33.657379679,81.60934927213304,2025-07-05,2025-07,4051.3107536387924
TX005521,DEV0128,EMP0278,2025-10-18 16:32:00,2025-10-22 08:41:16.988605107,88.15471905697417,2025-10-18,2025-10,2444.8239840612
TX000929,DEV0128,EMP0065,2025-12-30 12:11:00,2025-12-31 05:31:18.574076899,17.33849279913861,2025-12-30,2025-12,1659.4952809430258
TX007941,DEV0128,EMP0147,2026-05-09 11:12:00,2026-05-13 14:20:51.345690575,99.14759602515973,2026-05-09,2026-05,3101.6781738675277
TX003281,DEV0128,EMP0376,2026-05-19 13:02:00,2026-05-22 12:26:17.283564605,71.40480099016806,2026-05-19,2026-05,142.6857373081736
TX000093,DEV0128,EMP0259,2026-06-14 17:01:00,2026-06-15 15:16:01.247903707,22.25034663991861,2026-06-14,2026-06,556.5785323431653
TX003441,DEV0128,EMP0390,2026-07-23 13:31:00,2026-07-30 13:05:21.727899057,167.57270219418248,2026-07-23,2026-07,910.2496533600814
TX005692,DEV0129,EMP0246,2024-01-02 18:44:00,2024-01-07 05:22:48.302886869,106.64675080190806,2024-01-02,2024-01,
TX004658,DEV0129,EMP0118,2024-01-03 18:11:00,2024-01-08 09:50:06.099145258,111.65169420701612,2024-01-03,2024-01,
TX000164,DEV0129,EMP0416,2024-02-02 18:13:00,2024-02-03 02:01:53.519387600,7.814866496555556,2024-02-02,2024-02,608.3816391263173
TX007512,DEV0129,EMP0296,2024-02-03 14:47:00,2024-02-04 06:43:33.579919617,15.942661088782499,2024-02-03,2024-02,12.751800170111112
TX006763,DEV0129,EMP0283,2024-03-14 13:36:00,2024-03-18 23:00:34.652252339,105.40962562564972,2024-03-14,2024-03,942.8740055778841
TX002324,DEV0129,EMP0200,2024-03-16 17:57:00,2024-03-18 05:14:51.600632075,35.29766684224305,2024-03-16,2024-03,
TX000359,DEV0129,EMP0336,2024-03-31 11:04:00,2024-04-04 06:56:42.028894606,91.87834135961278,2024-03-31,2024-03,300.05704104101693
TX007693,DEV0129,EMP0077,2024-05-01 08:00:00,2024-05-01 17:33:18.178053099,9.555049459194167,2024-05-01,2024-05,649.0549919737206
TX001535,DEV0129,EMP0178,2024-06-10 18:21:00,2024-06-14 00:13:10.145531599,77.86948486988861,2024-06-10,2024-06,960.7949505408058
TX000254,DEV0129,EMP0362,2025-04-11 08:01:00,2025-04-12 20:29:41.959980431,36.478322216786395,2025-04-11,2025-04,7231.797181796778
TX004763,DEV0129,EMP0294,2025-04-27 08:27:00,2025-04-29 14:52:54.053920665,54.431681644629165,2025-04-27,2025-04,347.9550111165469
TX008534,DEV0129,EMP0101,2025-06-16 08:29:00,2025-06-19 05:26:15.562899979,68.95432302777195,2025-06-16,2025-06,1145.6016516887041
TX003093,DEV0129,EMP0114,2025-08-13 17:27:00,2025-08-16 02:07:31.418887990,56.67539413555278,2025-08-13,2025-08,1332.0123436388947
TX001367,DEV0129,EMP0277,2025-10-11 16:06:00,2025-10-14 14:37:23.334125832,70.52314836828667,2025-10-11,2025-10,1357.9746058644473
TX000972,DEV0129,EMP0141,2025-10-17 14:22:00,2025-10-19 04:05:57.874027293,37.732742785359164,2025-10-17,2025-10,71.74351829838
TX008136,DEV0129,EMP0411,2026-06-07 11:07:00,2026-06-10 09:34:55.759002072,70.46548861168667,2026-06-07,2026-06,5551.017257214641
TX002340,DEV0129,EMP0061,2026-06-12 11:49:00,2026-06-13 04:56:49.547503548,17.130429862096666,2026-06-12,2026-06,50.23451138831333
TX003095,DEV0129,EMP0090,2026-06-30 17:52:00,2026-07-10 08:38:51.668665946,230.7810190738739,2026-06-30,2026-06,420.91957013790335
TX007932,DEV0129,EMP0031,2026-07-19 11:16:00,2026-07-20 10:33:55.845133541,23.298845870428057,2026-07-19,2026-07,218.6189809261261
TX006060,DEV0130,EMP0301,2024-02-09 08:32:00,2024-02-11 17:02:16.504095274,56.50458447090944,2024-02-09,2024-02,
TX002592,DEV0130,EMP0313,2024-05-10 18:40:00,2024-05-13 16:25:44.199079177,69.76227752199361,2024-05-10,2024-05,2137.628748862424
TX001841,DEV0130,EMP0068,2024-05-25 08:48:00,2024-05-28 04:14:37.821814912,67.44383939303111,2024-05-25,2024-05,280.3710558113397
TX001917,DEV0130,EMP0280,2024-11-18 17:18:00,2024-11-20 14:29:05.360714514,45.18482242069834,2024-11-18,2024-11,4189.056160606969
TX004977,DEV0130,EMP0401,2025-02-13 07:35:00,2025-02-14 18:48:50.183940813,35.23060665022584,2025-02-13,2025-02,2033.098510912635
TX004868,DEV0130,EMP0128,2025-05-09 14:41:00,2025-05-10 13:23:53.543025533,22.714873062648056,2025-05-09,2025-05,2011.869393349774
TX000698,DEV0130,EMP0260,2025-09-30 18:51:00,2025-10-02 17:33:03.534866037,46.700981907232496,2025-09-30,2025-09,3437.451793604019
TX004995,DEV0130,EMP0158,2025-11-13 11:23:00,2025-11-15 23:30:00.305951031,60.11675165306417,2025-11-13,2025-11,1001.8323514261009
TX006071,DEV0130,EMP0314,2025-12-29 07:45:00,2025-12-31 11:48:00.719218801,52.05019978300028,2025-12-29,2025-12,1040.2499150136025
TX007951,DEV0130,EMP0256,2026-04-18 15:43:00,2026-04-21 04:39:17.447870493,60.938179964025835,2026-04-18,2026-04,2595.9164668836665
TX003043,DEV0130,EMP0392,2026-07-18 12:42:00,2026-07-20 12:31:15.435557502,47.82095432152833,2026-07-18,2026-07,2120.0451533693076
TX004060,DEV0131,EMP0195,2024-01-10 18:40:00,2024-01-23 21:40:45.869568754,315.0127415468761,2024-01-10,2024-01,
TX004315,DEV0131,EMP0143,2024-01-23 12:08:00,2024-01-25 05:15:01.034529491,41.11695403596973,2024-01-23,2024-01,
TX002098,DEV0131,EMP0218,2024-02-06 10:05:00,2024-02-15 22:26:33.246381075,228.35923510585417,2024-02-06,2024-02,292.83304596403025
TX001330,DEV0131,EMP0124,2024-02-28 12:55:00,2024-03-16 06:35:56.194184977,401.6822761624936,2024-02-28,2024-02,302.4740982274792
TX007713,DEV0131,EMP0418,2024-03-24 13:08:00,2024-04-02 22:44:01.994225053,225.6005539514036,2024-03-24,2024-03,198.53439050417307
TX005571,DEV0131,EMP0033,2024-04-06 13:53:00,2024-04-18 21:55:12.399999050,296.03677777751386,2024-04-06,2024-04,87.14944604859639
TX002390,DEV0131,EMP0144,2024-04-07 09:32:00,2024-07-02 03:31:06.881701467,2057.985244917074,2024-04-07,2024-04,
TX006297,DEV0131,EMP0283,2024-04-30 15:09:00,2024-05-05 20:56:06.583977129,125.78516221586918,2024-04-30,2024-04,
TX006908,DEV0131,EMP0118,2024-05-14 18:25:00,2024-05-17 01:10:25.732389146,54.75714788587389,2024-05-14,2024-05,
TX008833,DEV0131,EMP0309,2024-05-25 08:59:00,2024-05-31 12:53:12.792112707,147.90355336464086,2024-05-25,2024-05,
TX004059,DEV0131,EMP0377,2024-06-25 17:59:00,2024-07-05 08:40:26.008993052,230.69055805362555,2024-06-25,2024-06,
TX008853,DEV0131,EMP0148,2024-07-06 12:26:00,2024-07-10 05:39:03.438169597,89.21762171377695,2024-07-06,2024-07,27.759441946374444
TX000829,DEV0131,EMP0168,2024-07-06 16:38:00,2024-07-09 12:19:40.665605380,67.69462933482778,2024-07-06,2024-07,
TX008640,DEV0131,EMP0220,2024-07-13 18:40:00,2024-08-01 09:21:56.997741318,446.69916603925503,2024-07-13,2024-07,85.01571161955638
TX006175,DEV0131,EMP0238,2024-07-26 08:47:00,2024-10-17 03:54:10.074036901,1987.1194650102502,2024-07-26,2024-07,
TX001547,DEV0131,EMP0225,2024-08-02 13:21:00,2024-08-11 12:12:06.110168207,214.85169726894637,2024-08-02,2024-08,
TX000259,DEV0131,EMP0244,2024-08-05 07:56:00,2024-08-10 06:16:51.366452745,118.34760179242916,2024-08-05,2024-08,
TX000988,DEV0131,EMP0385,2024-08-05 10:22:00,2024-08-07 22:11:43.133872144,59.82864829781778,2024-08-05,2024-08,
TX004609,DEV0131,EMP0402,2024-08-15 07:48:00,2024-08-30 01:19:34.193289663,353.52616480268415,2024-08-15,2024-08,
TX004618,DEV0131,EMP0380,2024-08-18 12:54:00,2024-08-21 05:58:05.892718528,65.06830353292445,2024-08-18,2024-08,
TX003540,DEV0131,EMP0418,2024-09-04 07:02:00,2024-09-05 14:52:42.283905801,31.8450788627225,2024-09-04,2024-09,
TX008302,DEV0131,EMP0261,2024-09-13 10:02:00,2024-09-28 07:48:51.202673988,357.78088963166334,2024-09-13,2024-09,
TX007486,DEV0131,EMP0033,2024-09-26 10:55:00,2024-09-29 22:15:20.630445234,83.339064012565,2024-09-26,2024-09,
TX006582,DEV0131,EMP0384,2024-11-07 16:09:00,2024-11-14 04:16:14.671932949,156.12074220359693,2024-11-07,2024-11,516.2472016564165
TX005482,DEV0131,EMP0313,2024-11-13 11:36:00,2024-11-15 05:06:09.673607561,41.502687113211394,2024-11-13,2024-11,
TX001874,DEV0131,EMP0394,2024-12-10 10:14:00,2024-12-18 14:41:04.741431559,196.45131706432193,2024-12-10,2024-12,605.130646220122
TX006178,DEV0131,EMP0351,2024-12-10 17:08:00,2024-12-21 04:37:05.900604815,251.48497239022637,2024-12-10,2024-12,
TX007101,DEV0131,EMP0113,2024-12-26 10:33:00,2025-01-04 10:22:57.970765160,215.83276965698892,2024-12-26,2024-12,125.93169427644028
TX005249,DEV0131,EMP0091,2024-12-27 10:55:00,2024-12-30 08:00:58.599890082,69.09961108057833,2024-12-27,2024-12,
TX004441,DEV0131,EMP0348,2024-12-31 07:02:00,2025-01-05 11:01:25.671951031,123.99046443084195,2024-12-31,2024-12,
TX001100,DEV0131,EMP0010,2025-01-14 07:30:00,2025-01-22 09:49:03.692123806,194.3176922566128,2025-01-14,2025-01,212.47620223582473
TX005759,DEV0131,EMP0415,2025-01-20 16:59:00,2025-01-28 20:52:01.467306788,195.8837409185522,2025-01-20,2025-01,
TX005262,DEV0131,EMP0258,2025-02-05 10:10:00,2025-02-22 13:02:55.891800157,410.8821921667103,2025-02-05,2025-02,181.29959241478113
TX005378,DEV0131,EMP0316,2025-02-20 07:28:00,2025-03-11 07:02:21.215983957,455.5725599955436,2025-02-20,2025-02,
TX007875,DEV0131,EMP0040,2025-03-30 18:09:00,2025-04-01 06:39:15.881151755,36.50441143104305,2025-03-30,2025-03,467.1107733377897
TX000535,DEV0131,EMP0330,2025-04-19 12:36:00,2025-04-27 21:54:48.713169592,201.31353143599776,2025-04-19,2025-04,437.9455885689569
TX006166,DEV0131,EMP0246,2025-05-02 11:02:00,2025-05-12 07:52:09.852716056,236.83607019890445,2025-05-02,2025-05,109.11980189733555
