device_id,device_type,manufacturer,model,purchase_date,purchase_cost,department_owner,location,status,checkout_count,unique_employees,total_checkout_hours,avg_checkout_duration_hours,median_checkout_duration_hours,turnaround_count,avg_turnaround_hours,median_turnaround_hours,borrowing_frequency_per_month,utilization_rate,utilization_segment
DEV0238,Camera,Canon,EOS R50,2024-01-08,811,Engineering,Dallas,Available,14,14,704.9391471205317,50.35279622289512,50.245697104328336,12,1456.7430184066327,657.9359924634384,0.3783783783783784,0.02673707286755548,Underutilized
DEV0239,Camera,Sony,Alpha ZV-E10,2025-05-10,783,Engineering,Dallas,Available,9,9,809.1168683777847,89.9018742641983,84.1848097814636,7,2744.1439495181335,2087.39955590532,0.24324324324324326,0.030688346301310183,Underutilized
DEV0240,Projector,Epson,PowerLite,2023-11-08,741,HR,College Station,Available,12,12,520.539881824305,43.37832348535875,36.30713884307458,11,1208.0721243137195,575.1076470347567,0.32432432432432434,0.019743140677681053,Underutilized
DEV0241,Laptop,Dell,Latitude 5440,2022-07-28,1379,HR,Dallas,Available,52,50,13062.357696550545,251.19918647212586,162.4865490698636,29,424.8487532309659,281.51652682520694,1.4054054054054055,0.4954317134767248,Highly Utilized
DEV0242,Laptop,Apple,MacBook Air M3,2025-06-04,1728,Research,College Station,Checked Out,59,55,14882.518735904485,252.24608026956753,203.7147009314211,34,338.3262471750996,191.75981580760333,1.5945945945945945,0.5644671451713287,Highly Utilized
DEV0243,Laptop,Lenovo,ThinkPad T14,2022-11-13,1039,Finance,College Station,Checked Out,54,54,11840.570992489975,219.26983319425878,172.1593805506364,28,491.7234575819165,304.11891864608197,1.4594594594594594,0.44909154316768046,Moderately Utilized
DEV0244,Monitor,Dell,P2425H,2024-08-11,280,Marketing,Houston,Available,40,39,15092.84786354049,377.32119658851224,276.3110117712281,20,576.2223722650431,353.12449178602765,1.0810810810810811,0.5724445503626051,Highly Utilized
DEV0245,Monitor,LG,27UP850,2024-04-28,433,HR,College Station,Available,43,42,8438.77232212762,196.25051911924695,161.03203128203918,27,549.3228969510518,412.3547421925225,1.162162162162162,0.32006744328366576,Moderately Utilized
DEV0246,Tablet,Apple,iPad Air,2024-01-11,631,HR,College Station,Checked Out,18,18,1963.8499179263413,109.10277321813007,87.02196240790764,15,1316.5683186157366,1410.7589964494034,0.4864864864864865,0.07448529220006786,Moderately Utilized
DEV0247,Tablet,Samsung,Galaxy Tab S9,2023-10-16,802,Engineering,Dallas,Available,15,15,1308.424605995207,87.22830706634713,63.61209179442805,11,1948.186948762486,1411.4282714868493,0.40540540540540543,0.04962618996986258,Moderately Utilized
DEV0248,Camera,Canon,EOS R50,2024-08-24,1037,Research,Dallas,Available,13,13,866.1681475467852,66.6283190420604,73.40764376924417,12,1604.0116246852049,983.058873436983,0.35135135135135137,0.032852198620421075,Underutilized
DEV0249,Camera,Sony,Alpha ZV-E10,2025-04-25,828,Research,Houston,Available,12,12,753.1909187060986,62.76590989217488,46.04774554402542,11,1483.7441274071525,1039.1246333559247,0.32432432432432434,0.02856717570429205,Underutilized
DEV0250,Projector,Epson,PowerLite,2023-02-19,833,Marketing,Dallas,Available,12,12,445.0740700073433,37.089505833945275,32.06061511513375,11,2001.6656380070751,1611.5017615414679,0.32432432432432434,0.01688085828380183,Underutilized
DEV0251,Laptop,Dell,Latitude 5440,2024-01-19,1298,Research,Austin,Available,68,67,19694.70770316963,289.62805445837694,213.6450229161475,28,369.468447641889,217.76992870375489,1.837837837837838,0.7469848101297419,Highly Utilized
DEV0252,Laptop,Apple,MacBook Air M3,2022-09-13,1584,HR,Austin,Available,68,63,17427.6244903019,256.2885954456162,171.4656358351807,39,288.3922819229227,214.53442048089056,1.837837837837838,0.6609984249121648,Highly Utilized
DEV0253,Laptop,Lenovo,ThinkPad T14,2023-02-05,1057,HR,Austin,Available,52,45,13324.520552132499,256.2407798487019,149.92188995038444,28,442.7415067766619,299.9040332442194,1.4054054054054055,0.5053750786614968,Highly Utilized
DEV0254,Monitor,Dell,P2425H,2025-05-26,248,Marketing,College Station,Checked Out,45,40,12795.566875858387,284.3459305746308,249.04278750525694,22,557.6065365811158,474.19086735471626,1.2162162162162162,0.48531281790626574,Highly Utilized
DEV0255,Monitor,LG,27UP850,2023-03-23,447,Finance,College Station,Available,38,36,10698.231916041794,281.5324188432051,260.39099775747843,24,593.5235346233445,422.9740244286743,1.027027027027027,0.40576467835784635,Moderately Utilized
DEV0256,Tablet,Apple,iPad Air,2022-08-30,620,Marketing,Dallas,Available,37,31,4898.934013009171,132.40362197322085,114.67403612904499,30,591.9860082277759,447.69544621035345,1.0,0.18580774839104866,Moderately Utilized
DEV0257,Tablet,Samsung,Galaxy Tab S9,2022-01-12,761,Marketing,Austin,Available,37,35,4553.060918472863,123.05570049926656,101.57295669837667,31,592.6204431334133,331.56818367778834,1.0,0.17268940453212403,Moderately Utilized
DEV0258,Camera,Canon,EOS R50,2024-04-28,759,Finance,Dallas,Available,10,10,268.39072396440747,26.83907239644075,28.829712338511946,9,2288.801797792888,1817.3833333333334,0.2702702702702703,0.010179577021540227,Underutilized
DEV0259,Camera,Sony,Alpha ZV-E10,2023-02-11,819,HR,College Station,Maintenance,20,20,1668.8669882562738,83.44334941281369,79.82364947858473,19,1085.8878920062482,914.6541605702995,0.5405405405405406,0.06329712068556256,Moderately Utilized
DEV0260,Projector,Epson,PowerLite,2025-03-18,711,Marketing,College Station,Available,17,15,506.48343209377083,29.79314306433946,28.41579038902083,15,1320.4573793192437,1470.9316190584434,0.4594594594594595,0.019210004842851097,Underutilized
